customer_id,tenure_months,monthly_spend,usage_hours,inactive_days,support_tickets,payment_failures,plan_changes,feedback_score,usage_trend,spend_trend,churned,avg_interaction_score,total_interactions,favorite_category
2253,44,71.69,186.0,3,1,0,5,3.57,-2.24,-0.11,0,2.8461538461538463,13,Insurance
2254,45,70.47,84.3,54,1,0,0,1.67,0.77,0.2,1,2.0,7,Roaming
2255,56,52.62,63.7,43,1,0,1,3.68,-1.42,-0.61,1,2.7142857142857144,7,Roaming
2256,57,65.12,76.0,11,0,0,4,2.57,-1.97,-1.38,0,2.8333333333333335,6,Data Pack
2257,21,78.63,101.0,51,0,0,2,2.85,1.33,-0.04,1,3.5555555555555554,9,Data Pack
2258,68,68.02,121.6,64,1,1,3,4.69,-1.01,0.07,1,4.0,5,Voice Plan
2259,50,93.46,113.2,64,0,1,2,2.44,-0.72,1.36,1,3.75,8,OTT Bundle
2260,33,77.68,85.2,9,1,3,3,3.45,0.99,-0.78,0,3.2857142857142856,7,Data Pack
2261,7,90.93,123.9,17,3,2,2,2.45,-0.31,1.07,0,3.5,10,Insurance
2262,70,20.0,127.9,46,5,1,4,1.38,-0.18,-1.15,1,3.0,11,Insurance
2263,15,61.74,151.6,65,4,0,4,2.81,-0.2,-1.34,1,2.3333333333333335,9,Roaming
2264,32,54.17,186.2,48,2,0,1,3.39,0.35,-0.3,1,2.909090909090909,11,Data Pack
2265,20,57.75,103.6,21,2,0,4,2.63,-0.23,-0.94,0,4.0,5,OTT Bundle
2266,15,45.51,174.7,25,2,0,3,2.56,0.11,-1.36,0,2.375,8,Data Pack
2267,48,67.13,123.0,8,4,0,1,4.28,-0.5,1.94,0,3.0,14,Insurance
2268,71,27.45,51.3,20,3,1,4,1.12,0.35,-0.45,0,2.6666666666666665,3,Voice Plan
2269,21,67.26,200.2,62,2,1,0,2.18,0.31,2.31,1,2.875,8,Data Pack
2270,42,46.11,222.3,5,3,2,3,4.25,1.9,-0.99,0,3.5,12,Insurance
2271,26,50.99,147.9,13,2,1,1,4.68,-0.38,-1.71,0,3.25,12,Insurance
2272,14,67.89,124.0,32,2,1,3,2.65,-0.18,1.29,0,3.0,9,Roaming
2273,57,61.42,107.8,23,3,1,1,4.56,0.24,-0.73,0,2.3,10,Roaming
2274,37,78.97,99.1,50,2,1,3,1.8,0.96,0.14,1,2.727272727272727,11,OTT Bundle
2275,58,42.55,174.5,1,2,3,0,1.89,-1.09,-1.36,0,2.125,8,OTT Bundle
2276,21,58.55,119.2,14,1,1,4,4.38,0.1,-0.04,0,2.727272727272727,11,Data Pack
2277,69,76.0,195.3,34,1,1,2,4.61,-2.51,-1.37,1,3.142857142857143,7,Insurance
2278,3,66.5,121.6,35,2,1,2,1.89,-0.27,-0.07,1,3.0,6,Roaming
2279,37,67.66,101.4,38,0,1,2,1.24,1.07,-0.47,0,2.0,5,Data Pack
2280,49,79.94,92.9,3,0,0,1,1.36,-0.73,0.23,0,4.333333333333333,6,OTT Bundle
2281,19,52.69,86.5,63,1,1,4,2.05,0.18,0.63,1,2.0,5,Roaming
2282,12,48.9,143.1,5,2,0,5,4.05,-0.53,0.24,0,2.9,10,Insurance
2283,61,70.37,61.7,56,0,1,1,3.04,-0.86,0.45,1,3.0,8,Voice Plan
2284,41,57.31,83.2,29,3,1,1,2.82,0.97,-0.11,0,4.153846153846154,13,Data Pack
2285,33,80.2,179.6,66,1,1,1,3.34,-1.05,-0.44,1,3.5384615384615383,13,Roaming
2286,50,66.66,77.0,14,2,1,5,4.56,0.29,0.47,0,3.375,8,Roaming
2287,68,48.78,158.8,16,1,2,1,1.36,0.31,-0.11,0,3.0,4,Data Pack
2288,71,66.09,27.2,17,1,1,4,3.78,-0.85,-0.07,0,2.3333333333333335,9,Insurance
2289,33,43.75,185.3,18,1,0,2,4.71,0.16,0.4,0,3.125,8,Data Pack
2290,24,77.04,62.8,68,0,0,3,1.85,-0.93,-1.03,1,3.0,8,Voice Plan
2291,61,34.85,80.6,23,2,0,1,4.35,0.52,1.43,0,3.111111111111111,9,Voice Plan
2292,61,82.0,150.6,47,2,0,4,3.79,-1.31,-0.25,1,2.3333333333333335,6,OTT Bundle
2293,28,65.78,132.2,29,2,0,0,1.06,-0.34,0.12,0,2.75,12,Insurance
2294,58,57.04,160.3,14,4,1,3,1.93,-0.25,-0.04,0,2.875,8,Insurance
2295,43,73.74,62.5,46,1,0,1,3.42,1.11,0.65,1,3.1818181818181817,11,Voice Plan
2296,41,69.2,107.1,43,4,0,1,3.01,0.14,0.34,1,3.0,8,OTT Bundle
2297,39,83.95,92.2,26,1,1,3,3.11,0.96,-0.05,0,3.0,5,Voice Plan
2298,49,83.78,70.0,63,4,1,3,1.93,0.55,1.45,1,2.3333333333333335,6,Insurance
2299,17,66.34,146.8,40,1,1,1,3.7,0.55,-3.2,1,2.7142857142857144,7,Data Pack
2300,70,44.31,162.4,67,1,0,4,2.07,-0.33,1.24,1,2.5,6,Voice Plan
2301,70,50.25,104.8,4,2,1,0,2.56,1.02,0.92,0,3.1666666666666665,6,OTT Bundle
2302,65,58.71,188.5,52,3,0,4,2.48,-0.36,-1.84,1,2.111111111111111,9,Roaming
2303,5,79.47,84.6,7,0,0,5,3.69,-1.73,0.93,0,2.3333333333333335,6,Roaming
2304,2,51.79,187.4,21,1,0,2,1.36,-0.21,1.06,0,2.3,10,Roaming
2305,22,53.29,145.3,6,2,2,2,1.82,0.45,0.56,0,3.0,7,OTT Bundle
2306,57,93.27,64.9,21,1,2,2,1.8,-1.61,-1.56,1,3.6363636363636362,11,Voice Plan
2307,66,58.12,209.2,45,2,2,1,1.43,-0.89,0.68,1,3.0,8,Data Pack
2308,16,48.57,100.0,29,1,2,0,1.83,-1.23,1.01,0,2.6363636363636362,11,Roaming
2309,51,73.98,174.2,15,3,0,0,3.43,0.79,-0.57,0,3.5,8,Data Pack
2310,39,58.99,126.6,4,2,1,5,3.93,1.67,0.44,0,3.4285714285714284,7,Insurance
2311,40,34.99,136.8,66,1,0,1,3.64,-0.21,-0.35,1,3.0,3,Data Pack
2312,38,78.74,160.6,22,4,2,1,2.9,0.53,0.89,0,1.6,10,OTT Bundle
2313,60,46.55,158.1,60,0,3,1,1.21,0.51,-0.31,1,2.5454545454545454,11,OTT Bundle
2314,59,60.78,104.6,4,1,1,0,4.84,1.55,-0.58,0,3.8181818181818183,11,OTT Bundle
2315,10,58.77,143.9,22,3,1,1,1.67,-0.65,-0.04,0,2.857142857142857,7,OTT Bundle
2316,64,64.14,140.5,24,2,0,3,3.67,-0.22,-1.34,0,2.4285714285714284,14,Roaming
2317,63,20.56,129.6,7,3,0,3,4.65,-0.34,-0.14,0,3.0,10,Voice Plan
2318,49,53.97,110.9,20,2,0,3,3.79,0.08,0.36,0,2.4166666666666665,12,Voice Plan
2319,64,80.25,129.5,1,0,1,1,1.87,2.5,0.87,0,3.4,5,OTT Bundle
2320,32,82.78,208.5,21,1,0,3,2.26,0.03,0.25,0,3.7142857142857144,7,Insurance
2321,7,42.16,106.7,67,2,1,5,1.12,-0.85,-1.43,1,3.1666666666666665,6,OTT Bundle
2322,21,76.57,174.3,63,1,0,1,3.45,-1.15,1.35,1,3.5,10,Roaming
2323,20,46.29,92.1,18,5,0,5,3.45,1.25,1.44,0,3.75,8,Voice Plan
2324,26,53.26,80.3,52,0,2,3,3.9,-0.86,0.11,1,2.8,5,Data Pack
2325,68,54.2,267.4,51,0,0,1,1.04,0.66,-0.75,1,3.0,9,Insurance
2326,15,61.96,144.3,46,4,0,4,4.27,-0.68,-0.53,1,2.875,8,Voice Plan
2327,14,78.02,145.5,53,1,0,2,3.95,-1.27,-0.2,1,2.6666666666666665,9,Data Pack
2328,27,64.76,146.8,43,0,2,4,1.56,0.61,0.28,1,3.5,10,Roaming
2329,40,57.73,183.3,6,4,1,2,2.39,-0.63,-0.3,0,2.5555555555555554,9,Insurance
2330,58,77.41,138.4,0,1,0,2,3.55,0.43,-0.86,0,3.4,5,OTT Bundle
2331,28,45.55,156.7,62,3,2,3,2.98,0.5,1.02,1,2.111111111111111,9,Roaming
2332,26,58.61,72.4,38,2,3,2,1.46,0.55,0.26,1,3.5,10,OTT Bundle
2333,63,77.92,164.3,18,1,0,2,1.35,-0.27,-1.05,0,4.285714285714286,7,Data Pack
2334,66,69.53,109.3,30,3,2,4,4.13,0.69,0.29,0,2.9166666666666665,12,Insurance
2335,25,51.61,150.2,23,0,0,2,1.62,-0.92,0.16,0,2.888888888888889,9,OTT Bundle
2336,3,32.77,42.8,68,2,0,1,1.69,-2.45,-0.72,1,4.0,3,Data Pack
2337,44,65.6,148.4,64,1,0,5,4.32,0.71,1.2,1,3.4,10,Insurance
2338,42,31.58,19.1,32,4,1,5,3.45,0.17,0.13,0,3.3333333333333335,9,Data Pack
2339,6,56.17,107.6,58,1,1,1,3.42,-0.61,-0.22,1,4.0,6,Voice Plan
2340,39,81.22,43.3,32,2,3,3,2.92,-1.47,-0.08,1,2.7142857142857144,7,Roaming
2341,52,70.74,148.5,31,1,1,4,3.28,-2.04,0.44,1,2.625,8,Data Pack
2342,23,23.57,123.1,58,1,1,0,3.41,0.05,-0.07,1,3.0,10,Insurance
2343,50,63.61,85.3,40,2,0,5,4.87,1.65,-0.08,0,2.3636363636363638,11,Roaming
2344,43,54.25,184.5,11,1,1,4,1.89,-0.14,1.07,0,3.0,5,Voice Plan
2345,19,37.07,79.7,10,1,0,5,1.86,-0.36,-1.42,0,2.4285714285714284,7,Insurance
2346,69,66.03,10.0,18,4,0,0,1.23,-0.02,-1.25,0,4.0,10,OTT Bundle
2347,51,51.15,143.1,53,2,1,2,3.63,2.18,0.78,1,3.125,8,Data Pack
2348,11,51.26,40.5,56,1,0,0,3.2,0.75,2.42,1,3.375,8,Data Pack
2349,12,62.23,81.1,41,4,2,2,1.44,-0.93,0.88,1,4.0,6,Roaming
2350,8,48.73,96.7,30,2,1,5,2.46,0.03,1.86,0,2.125,8,Roaming
2351,24,61.72,55.9,51,2,1,4,1.71,0.33,-0.43,1,2.857142857142857,7,Roaming
2352,41,49.32,97.8,1,0,1,4,2.33,-1.06,-0.64,0,2.6666666666666665,9,Data Pack
2353,36,50.31,56.8,37,2,2,3,4.81,0.76,0.46,0,3.25,8,Roaming
2354,55,77.87,127.3,31,1,2,5,3.73,-0.82,0.95,0,3.6666666666666665,6,Roaming
2355,9,79.7,64.7,9,2,2,3,1.03,-1.51,-1.31,0,2.4545454545454546,11,OTT Bundle
2356,47,29.24,121.4,7,4,1,5,2.01,0.08,-0.21,0,2.5,8,Data Pack
2357,15,73.45,172.3,19,2,1,2,1.04,-0.08,-0.03,0,2.25,8,Voice Plan
2358,48,85.17,155.2,19,0,0,5,3.86,-0.0,-0.68,0,3.9166666666666665,12,Roaming
2359,42,88.03,116.3,8,0,1,5,2.88,-0.76,-0.56,0,1.8333333333333333,6,Roaming
2360,60,69.37,75.5,14,3,0,2,4.98,-0.63,0.84,0,4.666666666666667,6,Data Pack
2361,70,40.97,127.2,62,0,1,1,3.93,1.13,0.47,1,3.0,12,Data Pack
2362,12,71.34,88.7,20,2,1,1,3.07,0.44,0.8,0,3.0,5,Data Pack
2363,2,44.35,129.1,4,2,1,5,4.22,-0.96,0.34,0,2.4545454545454546,11,Voice Plan
2364,7,53.83,42.8,34,3,2,1,3.82,-1.95,-0.87,1,2.3,10,Insurance
2365,3,66.9,156.3,67,1,0,4,1.98,-0.91,0.42,1,3.125,8,OTT Bundle
2366,3,45.51,121.5,47,2,1,5,3.12,0.16,-0.95,1,2.4,10,Data Pack
2367,27,39.36,219.4,61,5,0,0,3.22,-0.63,-0.31,1,3.3333333333333335,6,Insurance
2368,40,68.38,178.8,34,2,0,2,2.8,-0.71,-1.04,1,2.3076923076923075,13,Insurance
2369,33,93.61,145.5,69,1,0,3,1.72,-0.59,-0.61,1,3.0,13,Insurance
2370,1,82.38,114.4,20,0,2,2,1.89,-0.07,0.09,0,3.7142857142857144,7,OTT Bundle
2371,8,72.73,87.2,38,2,1,5,2.12,0.78,-0.46,1,3.8461538461538463,13,OTT Bundle
2372,32,77.63,162.4,33,0,3,0,1.04,-0.0,-0.88,1,2.5714285714285716,7,Data Pack
2373,48,71.48,109.7,14,3,1,2,4.67,0.06,1.14,0,3.5,4,OTT Bundle
2374,4,68.1,172.6,5,0,0,3,3.74,-0.22,-0.12,0,3.4,5,Roaming
2375,70,76.18,138.0,65,4,2,3,3.76,-0.5,-0.53,1,3.1818181818181817,11,Insurance
2376,19,35.37,138.4,55,2,0,0,3.29,0.89,-1.08,1,2.875,8,Roaming
2377,32,63.59,146.8,48,0,0,3,3.76,0.74,-1.87,1,3.75,8,Insurance
2378,9,58.54,78.6,0,3,0,4,4.93,2.05,-0.22,0,2.5714285714285716,14,Insurance
2379,12,61.42,74.0,64,1,0,3,2.54,0.61,-1.38,1,3.0,13,Voice Plan
2380,11,51.7,72.4,27,5,1,0,3.85,-0.5,0.71,0,2.909090909090909,11,Voice Plan
2381,46,69.37,167.1,19,1,0,0,2.44,-0.9,0.03,0,2.6,5,Data Pack
2382,16,45.28,77.4,47,1,3,2,4.42,0.95,1.56,1,2.3636363636363638,11,Insurance
2383,1,50.39,83.0,64,2,0,3,4.43,-0.81,0.22,1,2.7,10,Data Pack
2384,63,48.23,144.2,50,1,2,3,4.61,0.81,-0.73,1,3.375,8,Insurance
2385,21,75.55,108.7,42,2,3,5,1.02,-0.76,-1.88,1,2.8,10,Roaming
2386,30,59.79,102.9,48,2,2,5,2.19,0.35,0.81,1,3.6666666666666665,12,Voice Plan
2387,13,51.71,99.0,24,2,0,0,1.54,-1.06,-1.3,0,2.9285714285714284,14,Data Pack
2388,34,53.28,15.3,40,2,1,5,2.82,0.78,-0.41,1,2.8,10,OTT Bundle
2389,4,60.07,76.5,63,2,2,2,2.98,-1.23,1.67,1,3.0,8,Voice Plan
2390,28,89.2,173.2,60,9,1,2,2.02,0.27,0.61,1,2.9,10,Insurance
2391,59,37.74,95.7,11,2,2,4,3.89,-0.2,0.39,0,3.0,2,Data Pack
2392,27,72.16,34.5,68,1,1,4,2.08,0.1,0.94,1,3.25,12,Roaming
2393,69,68.49,74.6,13,3,1,0,4.42,-0.4,0.91,0,2.875,8,Data Pack
2394,25,44.11,136.2,33,0,1,2,1.71,-0.42,1.58,0,2.909090909090909,11,Insurance
2395,3,86.4,135.3,47,3,0,2,2.47,0.15,-0.6,1,2.75,8,Insurance
2396,68,69.71,106.8,60,2,1,4,3.49,-1.0,-0.38,1,3.5714285714285716,7,OTT Bundle
2397,25,50.86,89.0,34,1,2,5,3.42,-1.01,-0.92,1,2.5555555555555554,9,Roaming
2398,20,26.53,56.9,64,2,0,4,1.31,-0.36,-0.03,1,3.8333333333333335,6,Insurance
2399,34,64.12,136.6,58,3,0,0,4.39,-0.4,-0.13,1,2.857142857142857,7,OTT Bundle
2400,26,59.19,157.7,35,1,1,2,3.39,-1.01,-1.75,1,4.0,6,OTT Bundle
2401,5,41.45,178.0,18,1,1,0,4.48,0.92,-0.65,0,2.857142857142857,7,Data Pack
2402,61,41.21,70.0,41,3,1,4,4.47,-0.33,1.44,1,3.2,5,Data Pack
2403,9,75.63,181.4,68,1,1,3,3.18,-0.23,0.24,1,2.8,10,Data Pack
2404,50,24.8,117.5,18,1,2,4,4.64,-1.33,0.72,0,3.5454545454545454,11,Data Pack
2405,6,65.66,121.2,38,2,1,2,4.39,2.07,-0.12,0,3.4,10,Roaming
2406,60,56.63,160.2,68,4,1,0,4.83,2.43,-1.89,1,2.857142857142857,7,Roaming
2407,44,68.95,95.7,51,5,1,5,4.4,-0.78,-0.13,1,3.0,11,Data Pack
2408,11,54.7,22.6,11,0,1,5,4.28,1.23,1.04,0,3.125,8,Data Pack
2409,66,65.28,151.7,46,2,1,2,2.88,-0.09,-1.19,1,2.7777777777777777,9,Data Pack
2410,47,46.63,135.7,35,1,2,4,1.85,1.6,0.75,0,3.2,5,Data Pack
2411,3,59.11,103.8,62,5,1,4,4.64,0.34,-1.7,1,4.4,5,Voice Plan
2412,30,68.8,148.0,50,3,0,1,3.89,0.1,0.02,1,2.4166666666666665,12,Voice Plan
2413,21,62.72,157.2,42,4,0,4,2.13,-2.5,0.54,1,3.090909090909091,11,Data Pack
2414,28,66.85,52.0,33,3,3,2,2.36,-0.88,-0.31,1,3.6363636363636362,11,OTT Bundle
2415,62,43.3,121.0,48,8,2,0,3.74,0.02,2.47,1,3.0,11,Voice Plan
2416,33,49.37,17.5,17,2,3,0,2.91,0.2,-0.49,0,2.9166666666666665,12,Insurance
2417,35,49.68,114.4,60,3,1,1,1.33,-1.21,-0.58,1,2.8,10,Roaming
2418,52,55.02,103.2,56,2,2,5,1.57,-0.73,0.2,1,2.7777777777777777,9,Roaming
2419,34,84.45,142.1,4,6,0,2,3.98,0.55,-0.75,0,3.7142857142857144,7,Voice Plan
2420,41,53.62,71.7,23,2,2,4,2.31,-1.38,-1.44,1,2.642857142857143,14,Insurance
2421,51,39.42,101.0,63,2,0,3,3.03,0.13,-1.1,1,3.125,8,Insurance
2422,47,69.75,10.0,58,1,1,0,4.07,1.24,0.76,1,3.3636363636363638,11,Voice Plan
2423,58,84.24,145.1,37,3,1,2,4.0,0.39,-0.3,1,2.7142857142857144,7,Data Pack
2424,57,37.3,116.0,32,2,2,1,1.67,0.34,1.7,0,2.857142857142857,14,Insurance
2425,23,95.51,123.9,9,2,0,3,1.39,-2.02,-0.44,0,2.375,8,Data Pack
2426,48,67.47,52.8,36,3,0,5,3.36,-0.82,0.71,1,2.0,6,Data Pack
2427,22,78.61,137.9,10,3,0,2,3.97,2.05,0.51,0,2.625,8,Roaming
2428,17,86.41,194.4,23,3,0,4,1.6,-0.6,-0.46,0,3.0,5,Data Pack
2429,69,77.51,111.7,20,1,1,5,2.49,1.26,-0.88,0,3.2222222222222223,9,Data Pack
2430,11,58.01,149.3,19,3,1,0,4.48,-0.61,-1.73,0,2.25,4,OTT Bundle
2431,15,81.92,80.8,9,6,2,4,4.78,-0.28,0.55,0,2.5833333333333335,12,Data Pack
2432,35,64.58,116.5,46,3,1,1,2.82,0.52,1.2,1,4.0,9,Insurance
2433,33,79.63,51.1,46,1,1,0,1.32,0.1,-1.59,1,3.1666666666666665,6,Data Pack
2434,16,81.6,155.5,14,1,0,3,2.03,0.38,-0.37,0,2.6666666666666665,9,Voice Plan
2435,34,40.36,127.2,43,2,2,0,1.93,-0.82,-0.67,1,3.9166666666666665,12,Roaming
2436,66,74.3,65.1,61,1,2,4,1.96,-1.14,0.55,1,2.2857142857142856,7,OTT Bundle
2437,40,56.73,83.9,5,1,2,5,2.98,-0.89,-0.33,0,3.25,4,Insurance
2438,28,62.49,122.7,65,0,2,2,3.33,-0.53,1.32,1,3.3636363636363638,11,Data Pack
2439,47,62.29,161.6,3,1,1,2,1.49,-0.23,-0.38,0,2.75,4,OTT Bundle
2440,39,61.57,186.6,22,3,0,2,4.56,1.04,-1.24,0,2.4,5,Data Pack
2441,70,87.42,114.0,12,2,1,1,3.48,0.09,-0.47,0,2.875,8,Voice Plan
2442,20,35.4,58.6,30,3,0,1,3.39,0.48,-0.36,0,3.3333333333333335,6,Roaming
2443,1,29.0,130.7,15,3,1,2,4.95,0.14,0.53,0,3.5,6,OTT Bundle
2444,63,25.2,200.3,40,2,0,3,3.51,-1.12,-0.37,1,2.5454545454545454,11,Insurance
2445,67,79.24,47.0,0,1,2,4,4.72,0.02,0.44,0,2.857142857142857,7,Insurance
2446,4,46.08,77.0,11,1,0,3,2.15,0.13,-0.79,0,2.5,10,Voice Plan
2447,58,62.38,147.5,55,2,0,2,1.96,0.76,-0.29,1,2.857142857142857,7,Insurance
2448,25,57.94,126.9,49,0,2,4,3.07,-1.07,-0.79,1,3.25,8,Data Pack
2449,47,44.05,95.5,19,2,0,1,3.03,-2.04,-0.85,0,3.5,8,Insurance
2450,38,75.33,129.9,65,3,1,0,1.91,0.18,1.27,1,1.25,4,Insurance
2451,15,57.71,164.0,35,3,1,0,3.8,0.35,-0.72,1,3.076923076923077,13,Roaming
2452,63,55.72,115.6,37,5,1,4,1.12,-0.18,-0.35,1,2.857142857142857,7,Voice Plan
2453,21,64.19,111.6,21,2,2,3,3.76,0.03,1.04,0,2.6,10,Roaming
2454,57,72.97,146.5,60,2,1,4,2.83,0.88,0.75,1,3.3,10,Roaming
2455,53,42.74,107.8,49,1,0,3,3.76,-0.46,1.64,1,3.8333333333333335,6,Roaming
2456,46,75.71,171.4,58,1,2,5,2.91,-0.28,0.48,1,2.7777777777777777,9,OTT Bundle
2457,14,86.1,211.2,19,0,1,3,4.91,0.08,-0.6,0,2.6666666666666665,12,Insurance
2458,17,34.33,79.8,35,3,0,0,2.34,-1.22,2.06,0,3.125,8,Insurance
2459,39,65.01,63.7,14,5,0,1,4.93,-0.15,0.58,0,2.4,5,Data Pack
2460,9,54.51,136.7,61,0,1,2,1.26,-0.06,-0.15,1,3.4705882352941178,17,OTT Bundle
2461,6,72.59,62.2,2,4,1,1,3.74,1.64,0.06,0,3.0,3,Voice Plan
2462,23,38.1,61.4,4,3,1,2,2.82,-0.3,0.18,0,3.1818181818181817,11,Data Pack
2463,59,89.32,27.8,55,1,1,5,4.29,0.2,-0.24,1,4.285714285714286,7,OTT Bundle
2464,46,31.06,102.8,30,0,2,0,4.16,0.92,-1.38,0,2.5454545454545454,11,Insurance
2465,38,55.6,118.5,34,5,2,2,4.2,-0.84,1.63,1,3.5454545454545454,11,Data Pack
2466,14,67.82,96.7,69,4,1,5,1.38,1.38,-0.02,1,2.857142857142857,7,Insurance
2467,62,47.65,182.6,25,2,1,3,4.29,1.76,0.18,0,2.875,8,Roaming
2468,35,44.82,179.2,0,3,1,4,1.86,-0.03,2.08,0,3.142857142857143,7,OTT Bundle
2469,19,64.0,206.8,6,2,1,2,1.1,-0.54,-0.68,0,3.7142857142857144,7,Data Pack
2470,30,61.4,122.1,35,3,1,1,1.87,1.63,0.66,0,3.25,8,Insurance
2471,25,60.11,173.3,24,2,0,0,2.92,0.8,-0.79,0,3.0833333333333335,12,Insurance
2472,40,75.46,133.9,58,2,1,0,3.97,0.08,0.32,1,2.909090909090909,11,Insurance
2473,14,52.9,129.4,60,3,0,5,1.87,1.43,0.2,1,3.142857142857143,7,Roaming
2474,26,65.75,99.0,28,2,0,4,1.45,1.32,0.79,0,2.6666666666666665,6,Insurance
2475,22,50.88,18.2,17,1,0,3,3.58,-0.34,1.21,0,3.4,5,Data Pack
2476,48,44.71,148.7,40,2,1,3,4.94,0.25,-0.58,1,2.909090909090909,11,Insurance
2477,51,54.87,171.9,18,1,1,0,3.4,0.58,1.42,0,2.5,10,Data Pack
2478,3,51.02,51.3,3,1,1,3,3.76,0.03,1.49,0,2.6666666666666665,6,OTT Bundle
2479,42,51.92,119.6,64,1,4,5,3.24,-1.39,-0.25,1,3.5,2,Roaming
2480,19,80.98,164.6,40,2,2,4,4.13,-0.94,-0.01,1,3.0,7,Data Pack
2481,28,55.43,103.8,14,2,6,0,4.9,-1.36,-0.49,0,4.2,5,Data Pack
2482,45,48.07,173.7,53,1,0,3,3.18,0.49,-0.31,1,3.0,12,Data Pack
2483,71,60.51,113.7,63,2,0,2,2.67,-1.18,-1.2,1,2.875,8,Data Pack
2484,63,61.88,96.4,14,3,0,2,4.44,0.19,0.78,0,2.5,10,Roaming
2485,19,38.64,176.3,49,3,0,5,4.88,1.83,-2.05,1,3.0,7,OTT Bundle
2486,47,54.63,78.0,21,0,1,3,1.52,1.43,-0.7,0,3.8181818181818183,11,Data Pack
2487,14,53.9,87.4,17,2,3,2,3.31,-1.84,-0.05,0,1.8571428571428572,7,Insurance
2488,38,56.9,79.7,1,0,0,4,4.17,-1.28,1.3,0,2.727272727272727,11,Insurance
2489,53,73.06,68.6,35,2,0,1,3.13,-0.78,-0.55,1,3.0,7,Data Pack
2490,61,62.46,126.9,19,1,1,4,2.64,-1.17,0.43,0,3.0,13,Data Pack
2491,36,82.1,96.9,15,1,2,5,3.62,-1.65,-0.08,0,3.6,5,Data Pack
2492,40,59.79,142.0,66,2,0,4,2.08,-0.01,0.95,1,3.4,5,Roaming
2493,30,91.97,41.9,29,0,1,3,2.4,0.71,0.38,0,2.6666666666666665,12,Insurance
2494,9,51.71,69.5,54,1,2,4,4.97,0.95,0.83,1,2.142857142857143,7,Insurance
2495,64,46.15,122.3,65,3,2,3,3.55,-0.47,-0.55,1,3.25,4,Roaming
2496,33,69.85,186.1,25,2,0,0,4.49,-0.27,-1.01,0,4.4,5,OTT Bundle
2497,52,84.55,137.0,56,3,1,3,4.23,0.36,0.37,1,3.25,4,Data Pack
2498,14,35.18,93.5,68,2,1,5,3.61,-0.11,-0.49,1,2.8333333333333335,6,OTT Bundle
2499,53,56.45,53.0,1,3,0,3,4.36,0.81,0.03,0,3.1666666666666665,6,Data Pack
2500,59,49.01,90.8,55,1,0,0,2.15,0.43,0.32,1,2.769230769230769,13,Insurance
2501,41,62.57,118.1,61,0,0,1,3.55,-0.38,1.24,1,3.1818181818181817,11,OTT Bundle
2502,68,60.18,13.9,33,2,1,5,3.36,-1.86,0.79,1,3.5,6,Insurance
2503,68,84.22,65.4,55,2,1,0,3.49,1.5,-0.68,1,2.5,4,OTT Bundle
2504,8,58.05,86.8,54,2,2,3,1.67,-0.69,-1.15,1,3.857142857142857,7,Voice Plan
2505,2,84.75,108.4,19,2,1,5,2.11,0.36,1.71,0,2.0,4,Insurance
2506,41,54.33,117.6,49,3,3,2,2.15,-1.92,-1.58,1,2.5714285714285716,7,Data Pack
2507,55,76.68,92.5,24,3,2,3,3.41,-0.01,-0.45,0,2.909090909090909,11,Insurance
2508,16,64.12,142.8,24,3,0,0,4.89,0.1,0.65,0,2.5,4,Roaming
2509,62,91.14,125.6,52,2,2,3,4.82,0.15,1.64,1,2.0,8,OTT Bundle
2510,48,33.41,103.3,13,2,1,0,1.91,3.01,-0.19,0,3.6666666666666665,6,Voice Plan
2511,30,39.05,149.0,59,2,0,4,2.22,-0.63,0.03,1,3.7142857142857144,7,Data Pack
2512,12,92.97,145.3,42,1,1,1,1.14,0.82,-0.88,1,3.375,8,Roaming
2513,35,46.8,54.6,61,2,0,1,2.6,0.52,0.13,1,3.111111111111111,9,OTT Bundle
2514,11,47.94,118.6,68,1,1,5,4.34,-0.68,-1.15,1,2.727272727272727,11,Insurance
2515,64,44.24,160.1,62,2,0,0,4.66,0.81,-0.75,1,3.0,5,OTT Bundle
2516,50,80.67,167.6,1,1,2,1,1.95,-0.16,0.76,0,3.0,10,OTT Bundle
2517,21,37.44,136.7,53,4,2,2,2.06,0.88,-0.43,1,3.090909090909091,11,Roaming
2518,69,60.4,109.5,15,3,0,5,1.88,1.96,0.92,0,3.5714285714285716,7,Data Pack
2519,48,55.22,139.0,54,5,1,2,2.4,0.15,-0.15,1,4.0,7,Data Pack
2520,20,78.66,156.3,42,2,1,1,4.22,-0.28,-1.37,1,3.875,8,Voice Plan
2521,67,49.85,125.2,60,4,3,0,3.59,1.05,1.17,1,2.857142857142857,7,Insurance
2522,44,67.47,130.3,37,3,0,5,4.14,1.4,-1.32,0,2.0,5,Data Pack
2523,33,38.92,108.8,44,2,0,2,3.33,-0.88,-0.6,1,2.888888888888889,9,Voice Plan
2524,61,100.93,59.8,50,0,2,1,2.03,-0.45,-0.2,1,3.3333333333333335,6,Roaming
2525,9,55.69,112.2,41,1,0,3,1.91,0.68,1.01,0,2.5,6,Insurance
2526,68,60.16,89.5,23,0,1,2,1.04,-0.13,-0.53,0,5.0,1,Roaming
2527,35,89.79,89.7,29,0,0,4,4.12,-0.95,-0.93,0,3.272727272727273,11,Voice Plan
2528,65,49.44,184.5,36,5,1,5,4.39,0.54,0.16,1,3.0,9,Voice Plan
